X,Y,Z
-105.58652777780765,39.65097222252792,3351.804931640625
-105.58597222225157,39.65097222252792,3352.645751953125
-105.58541666669551,39.65097222252792,3355.12109375
-105.58486111113943,39.65097222252792,3357.296875
-105.58402777780532,39.65097222252792,3357.025390625
-105.58347222224926,39.65097222252792,3357.2626953125
-105.58291666669318,39.65097222252792,3355.1806640625
-105.5823611111371,39.65097222252792,3353.762451171875
-105.58180555558103,39.65097222252792,3356.713134765625
-105.58125000002497,39.65097222252792,3362.01611328125
-105.58041666669085,39.65097222252792,3365.7919921875
-105.57986111113478,39.65097222252792,3366.712890625
-105.57930555557871,39.65097222252792,3369.50390625
