lon,lat,true_elev,interp_elev
-105.69847222235614,39.65097222252792,3467.384521484375,3482.686469950988
-105.69791666680007,39.65097222252792,3490.6337890625,3496.9489454353907
-105.697361111244,39.65097222252792,3514.98779296875,3514.98779296875
-105.69680555568793,39.65097222252792,3541.8388671875,3538.0949144221177
-105.69597222235382,39.65097222252792,3585.094482421875,3579.7852368012695
-105.69541666679775,39.65097222252792,3608.80712890625,3609.885343322743
-105.69486111124168,39.65097222252792,3631.60009765625,3639.926801636668
-105.6943055556856,39.65097222252792,3655.826171875,3668.277701893201
-105.69375000012954,39.65097222252792,3690.494140625,3693.3061342426727
-105.69319444457346,39.65097222252792,3717.958251953125,3713.423989803712
-105.69236111123935,39.65097222252792,3756.50927734375,3733.4352714924357
-105.69180555568329,39.65097222252792,3763.349365234375,3740.641523001306
-105.69125000012721,39.65097222252792,3762.88330078125,3743.4890514447943
-105.69069444457114,39.65097222252792,3756.67041015625,3742.4483933608067
-105.69013888901506,39.65097222252792,3745.8759765625,3737.990085287495
-105.68930555568096,39.65097222252792,3725.923828125,3725.923828125
-105.68875000012488,39.65097222252792,3713.113037109375,3714.968963591719
-105.68819444456881,39.65097222252792,3699.781494140625,3702.177153905923
-105.68763888901275,39.65097222252792,3685.72314453125,3687.9527625594365
-105.68708333345667,39.65097222252792,3673.06591796875,3672.7001530429693
-105.6865277779006,39.65097222252792,3659.487060546875,3656.8236888483143
-105.6856944445665,39.65097222252792,3634.88916015625,3632.723810172675
-105.68513888901042,39.65097222252792,3614.528076171875,3617.043879235249
-105.68458333345434,39.65097222252792,3599.161376953125,3601.8323577806655
-105.68402777789828,39.65097222252792,3588.135009765625,3586.886354149792
-105.6834722223422,39.65097222252792,3574.22802734375,3571.990056359997
-105.68291666678613,39.65097222252792,3557.989990234375,3556.9276524297916
-105.68208333345203,39.65097222252792,3531.663330078125,3533.550508811278
-105.68152777789595,39.65097222252792,3517.128662109375,3517.128662109375
-105.68097222233988,39.65097222252792,3502.60107421875,3499.90087733343
-105.68041666678381,39.65097222252792,3489.05859375,3482.228892516607
-105.67986111122774,39.65097222252792,3474.54736328125,3464.58995569362
-105.67902777789362,39.65097222252792,3449.094482421875,3439.2374955263613
-105.67847222233756,39.65097222252792,3430.9765625,3423.7691388453363
-105.67791666678148,39.65097222252792,3413.872314453125,3410.0041982828684
-105.67736111122541,39.65097222252792,3398.419921875,3398.419921875
-105.67680555566933,39.65097222252792,3387.39013671875,3389.293191157774
-105.67625000011327,39.65097222252792,3376.857421875,3382.0994216690597
-105.67541666677916,39.65097222252792,3366.181396484375,3373.3472395097533
-105.67486111122308,39.65097222252792,3361.87158203125,3367.8142126335206
-105.67430555566702,39.65097222252792,3357.83349609375,3361.676818619243
-105.67375000011094,39.65097222252792,3352.802734375,3354.2101065047423
-105.67319444455487,39.65097222252792,3347.978515625,3344.71595991489
-105.67236111122077,39.65097222252792,3345.74609375,3326.687482386476
-105.67180555566469,39.65097222252792,3335.8251953125,3312.938025261139
-105.67125000010861,39.65097222252792,3319.157470703125,3298.461151178611
-105.67069444455255,39.65097222252792,3288.47216796875,3283.8199693345077
-105.67013888899648,39.65097222252792,3278.081298828125,3269.577588923307
-105.6695833334404,39.65097222252792,3256.297119140625,3256.297119140625
-105.6687500001063,39.65097222252792,3221.55419921875,3239.3445288317844
-105.66819444455022,39.65097222252792,3211.398193359375,3230.688275240002
-105.66763888899415,39.65097222252792,3207.321533203125,3224.66583922393
-105.66708333343809,39.65097222252792,3204.7578125,3221.720739884386
-105.66652777788201,39.65097222252792,3209.8837890625,3222.296496321993
-105.66597222232593,39.65097222252792,3219.876708984375,3226.836627637654
-105.66513888899183,39.65097222252792,3252.4775390625,3241.812092310853
-105.66458333343576,39.65097222252792,3264.676513671875,3256.5366242825717
-105.66402777787968,39.65097222252792,3272.376953125,3273.920249233809
-105.6634722223236,39.65097222252792,3285.32421875,3292.977686889699
-105.66291666676754,39.65097222252792,3308.8037109375,3312.7236569748657
-105.66208333343343,39.65097222252792,3340.906494140625,3341.4783098079843
-105.66152777787735,39.65097222252792,3358.635009765625,3358.635009765625
-105.66097222232129,39.65097222252792,3373.93212890625,3373.3094108100377
-105.66041666676522,39.65097222252792,3387.47900390625,3385.9044807638306
-105.65986111120914,39.65097222252792,3399.265380859375,3397.1008370678146
-105.65930555565308,39.65097222252792,3408.726806640625,3407.5790971629444
-105.65847222231896,39.65097222252792,3422.508544921875,3423.438907567583
-105.65791666676289,39.65097222252792,3435.3662109375,3435.0996284468065
-105.65736111120682,39.65097222252792,3448.333740234375,3448.395006623158
-105.65680555565075,39.65097222252792,3463.27783203125,3463.2998786225553
-105.65625000009467,39.65097222252792,3478.765380859375,3479.112707592124
-105.65541666676057,39.65097222252792,3501.708251953125,3502.9354295104526
-105.6548611112045,39.65097222252792,3516.9208984375,3517.8202691960805
-105.65430555564842,39.65097222252792,3530.377685546875,3531.0547604843755
-105.65375000009236,39.65097222252792,3541.907958984375,3541.907958984375
-105.65319444453628,39.65097222252792,3543.673095703125,3549.797733950243
-105.6526388889802,39.65097222252792,3539.075439453125,3554.737209212516
-105.6518055556461,39.65097222252792,3539.145263671875,3556.9688483886116
-105.65125000009003,39.65097222252792,3541.067138671875,3555.24105084579
-105.65069444453395,39.65097222252792,3547.027587890625,3551.129734762433
-105.65013888897788,39.65097222252792,3543.180419921875,3544.796837613703
-105.64958333342182,39.65097222252792,3536.404296875,3536.404296875
-105.64902777786574,39.65097222252792,3533.8994140625,3526.1042583994767
-105.64819444453164,39.65097222252792,3520.266357421875,3507.3217249145423
-105.64763888897556,39.65097222252792,3506.365966796875,3492.7288675388763
-105.64708333341949,39.65097222252792,3483.404052734375,3476.5994611581164
-105.64652777786341,39.65097222252792,3460.072998046875,3459.0366935179654
-105.64597222230735,39.65097222252792,3439.7373046875,3440.1437523646277
-105.64513888897324,39.65097222252792,3411.529541015625,3409.670881419883
-105.64458333341716,39.65097222252792,3388.697509765625,3388.8482033821138
-105.6440277778611,39.65097222252792,3363.973876953125,3368.6752241059226
-105.64347222230502,39.65097222252792,3341.397216796875,3350.0644889183654
-105.64291666674895,39.65097222252792,3324.27392578125,3333.9285431480753
-105.64236111119288,39.65097222252792,3315.83935546875,3321.179932123434
-105.64152777785877,39.65097222252792,3312.917724609375,3310.367079985709
-105.6409722223027,39.65097222252792,3311.926025390625,3309.107281657427
-105.64041666674663,39.65097222252792,3312.981689453125,3311.7372837092353
-105.63986111119056,39.65097222252792,3315.1689453125,3317.375336127045
-105.63930555563448,39.65097222252792,3322.099365234375,3325.1396888965924
-105.63847222230038,39.65097222252792,3339.223388671875,3338.8442030540273
-105.6379166667443,39.65097222252792,3348.066650390625,3348.066650390625
-105.63736111118823,39.65097222252792,3354.153564453125,3356.5612577365646
-105.63680555563217,39.65097222252792,3361.683349609375,3364.6061986145337
-105.63625000007609,39.65097222252792,3368.641357421875,3372.711631255254
-105.63569444452001,39.65097222252792,3375.8154296875,3381.3877138888365
-105.63486111118591,39.65097222252792,3391.39404296875,3396.587777704362
-105.63430555562984,39.65097222252792,3406.09423828125,3408.922427577696
-105.63375000007376,39.65097222252792,3423.61328125,3423.61328125
-105.63319444451768,39.65097222252792,3441.62548828125,3440.820638781534
-105.63263888896162,39.65097222252792,3457.88232421875,3459.3053675518418
-105.63208333340555,39.65097222252792,3474.33349609375,3477.4784767718647
-105.63125000007143,39.65097222252792,3500.364990234375,3500.6779365910334
-105.63069444451537,39.65097222252792,3514.620361328125,3511.120162227563
-105.6301388889593,39.65097222252792,3520.070556640625,3515.6893005485745
-105.62958333340322,39.65097222252792,3508.3212890625,3512.864517310504
-105.62902777784716,39.65097222252792,3492.8544921875,3502.6925788469775
-105.62819444451304,39.65097222252792,3473.40576171875,3477.21148163904
-105.62763888895697,39.65097222252792,3459.438720703125,3455.862303866373
-105.6270833334009,39.65097222252792,3442.366943359375,3432.9866464197685
-105.62652777784483,39.65097222252792,3417.9716796875,3410.2670327546266
-105.62597222228875,39.65097222252792,3389.385986328125,3389.385986328125
-105.62541666673269,39.65097222252792,3369.539794921875,3371.691768970917
-105.62458333339858,39.65097222252792,3354.16455078125,3351.0458242032805
-105.6240277778425,39.65097222252792,3346.984375,3340.741006014348
-105.62347222228644,39.65097222252792,3339.698486328125,3332.8266164653546
-105.62291666673036,39.65097222252792,3332.528564453125,3326.9796092543324
-105.62236111117429,39.65097222252792,3325.64306640625,3322.876938079946
-105.62152777784019,39.65097222252792,3318.402587890625,3319.276185157916
-105.62097222228411,39.65097222252792,3314.197265625,3317.8425029487585
-105.62041666672803,39.65097222252792,3314.16162109375,3316.251198716796
-105.61986111117196,39.65097222252792,3316.264892578125,3313.665028824481
-105.6193055556159,39.65097222252792,3317.716064453125,3309.246749634409
-105.61875000005982,39.65097222252792,3313.06689453125,3302.1591175088215
-105.6179166667257,39.65097222252792,3284.691162109375,3284.691162109375
-105.61736111116964,39.65097222252792,3271.549560546875,3267.675463367442
-105.61680555561357,39.65097222252792,3257.70703125,3247.5095987743443
-105.61625000005749,39.65097222252792,3236.96484375,3225.8058645090223
-105.61569444450143,39.65097222252792,3223.9658203125,3204.176556750572
-105.61513888894535,39.65097222252792,3210.0625,3184.233971676411
-105.61430555561124,39.65097222252792,3166.3037109375,3161.009596989861
-105.61375000005518,39.65097222252792,3149.574462890625,3152.2905855875433
-105.6131944444991,39.65097222252792,3145.714111328125,3149.7256129542657
-105.61263888894302,39.65097222252792,3149.176025390625,3152.7166206528104
-105.61208333338696,39.65097222252792,3165.90576171875,3160.6185214237726
-105.61125000005285,39.65097222252792,3175.846923828125,3180.268168712344
-105.61069444449677,39.65097222252792,3196.008544921875,3197.6250454064148
-105.61013888894071,39.65097222252792,3217.635009765625,3217.635009765625
-105.60958333338463,39.65097222252792,3236.942138671875,3239.6165819656985
-105.60902777782856,39.65097222252792,3277.4501953125,3262.7427119161653
-105.60847222227248,39.65097222252792,3309.999267578125,3286.149956960868
-105.60763888893838,39.65097222252792,3336.7578125,3319.8991345187233
-105.6070833333823,39.65097222252792,3353.183837890625,3340.231605678387
-105.60652777782623,39.65097222252792,3367.91650390625,3357.823142635758
-105.60597222227017,39.65097222252792,3371.810302734375,3371.810302734375
-105.60541666671409,39.65097222252792,3372.65478515625,3381.5948721795303
-105.60458333337998,39.65097222252792,3373.806396484375,3389.486912743968
-105.60402777782392,39.65097222252792,3375.87939453125,3391.2866293757475
-105.60347222226784,39.65097222252792,3378.23681640625,3391.1662832714837
-105.60291666671176,39.65097222252792,3381.571533203125,3389.8538049392396
-105.6023611111557,39.65097222252792,3385.185546875,3388.077124887197
-105.60180555559963,39.65097222252792,3389.213623046875,3386.5448953485347
-105.60097222226551,39.65097222252792,3392.115234375,3385.1477766015637
-105.60041666670945,39.65097222252792,3395.291015625,3384.5485455036883
-105.59986111115337,39.65097222252792,3392.4443359375,3383.984728393518
-105.5993055555973,39.65097222252792,3389.311767578125,3383.258898586192
-105.59875000004124,39.65097222252792,3383.451416015625,3382.173629396871
-105.59819444448516,39.65097222252792,3380.531494140625,3380.531494140625
-105.59736111115105,39.65097222252792,3373.602294921875,3376.826335408745
-105.59680555559498,39.65097222252792,3370.329833984375,3373.7777677688987
-105.5962500000389,39.65097222252792,3368.111083984375,3370.5215135587678
-105.59569444448283,39.65097222252792,3366.279296875,3367.2762152510545
-105.59513888892675,39.65097222252792,3362.710205078125,3364.2605153183877
-105.59430555559265,39.65097222252792,3359.623779296875,3360.6457427815258
-105.59375000003658,39.65097222252792,3360.012451171875,3359.15190136401
-105.5931944444805,39.65097222252792,3360.23095703125,3358.4354509708405
-105.59263888892444,39.65097222252792,3359.134033203125,3358.306216785435
-105.59208333336836,39.65097222252792,3358.25,3358.565325751018
-105.59152777781229,39.65097222252792,3357.332275390625,3359.0139048108254
-105.59069444447819,39.65097222252792,3358.653076171875,3359.606995015508
-105.59013888892211,39.65097222252792,3359.6591796875,3359.6591796875
-105.58958333336604,39.65097222252792,3359.43701171875,3359.2552715611646
-105.58902777780997,39.65097222252792,3361.800537109375,3358.448861610512
-105.5884722222539,39.65097222252792,3360.031982421875,3357.3440336156373
-105.58763888891978,39.65097222252792,3355.141845703125,3355.354941059492
-105.58708333336372,39.65097222252792,3353.16552734375,3353.9594344922425
-105.58652777780765,39.65097222252792,3351.804931640625,3352.6298031112337
-105.58597222225157,39.65097222252792,3352.645751953125,3351.469472402111
-105.58541666669551,39.65097222252792,3355.12109375,3350.5667270764034
-105.58486111113943,39.65097222252792,3357.296875,3349.994711071465
-105.58402777780532,39.65097222252792,3357.025390625,3349.9153668843473
-105.58347222224926,39.65097222252792,3357.2626953125,3350.487298868969
-105.58291666669318,39.65097222252792,3355.1806640625,3351.6436599244644
-105.5823611111371,39.65097222252792,3353.762451171875,3353.4569356937027
-105.58180555558103,39.65097222252792,3356.713134765625,3355.990357102465
-105.58125000002497,39.65097222252792,3362.01611328125,3359.094296583224
-105.58041666669085,39.65097222252792,3365.7919921875,3364.024096832834
-105.57986111113478,39.65097222252792,3366.712890625,3366.9511023839063
-105.57930555557871,39.65097222252792,3369.50390625,3369.1567880019397
-105.57875000002264,39.65097222252792,3372.875244140625,3370.2694129092906
-105.57819444446656,39.65097222252792,3369.917236328125,3369.917236328125
-105.57736111113246,39.65097222252792,3368.5390625,3366.0762700109594
-105.57680555557639,39.65097222252792,3376.795654296875,3361.3321853275907
-105.57625000002031,39.65097222252792,3371.860107421875,3354.9199144193653
-105.57569444446425,39.65097222252792,3358.186767578125,3346.9067997030775
-105.57513888890817,39.65097222252792,3343.129638671875,3337.360183594886
-105.5745833333521,39.65097222252792,3327.9384765625,3326.3474085115467
-105.573750000018,39.65097222252792,3306.1865234375,3307.2679912800213
-105.57319444446192,39.65097222252792,3292.52978515625,3293.1748153783574
-105.57263888890584,39.65097222252792,3277.12353515625,3278.3489621830063
-105.57208333334978,39.65097222252792,3260.842529296875,3263.10666572267
-105.5715277777937,39.65097222252792,3245.05419921875,3247.764160024867
-105.57069444445959,39.65097222252792,3224.4560546875,3225.2542710955595
-105.57013888890353,39.65097222252792,3211.70166015625,3211.0337363032686
-105.56958333334745,39.65097222252792,3198.884521484375,3197.544064472949
-105.56902777779138,39.65097222252792,3189.816650390625,3184.5830854619358
-105.5684722222353,39.65097222252792,3178.595947265625,3171.937599251203
-105.56791666667924,39.65097222252792,3166.266357421875,3159.3944058220454
-105.56708333334512,39.65097222252792,3148.504150390625,3140.3050396010667
-105.56652777778905,39.65097222252792,3130.8564453125,3127.0848280414934
-105.56597222223299,39.65097222252792,3110.430419921875,3113.2207091969503
-105.56541666667691,39.65097222252792,3092.493896484375,3098.4994830477062
-105.56486111112083,39.65097222252792,3074.1328125,3082.70794957508
-105.56430555556477,39.65097222252792,3056.42919921875,3065.6329087605004
-105.56347222223066,39.65097222252792,3026.90478515625,3037.147396229374
-105.56291666667458,39.65097222252792,3007.164794921875,3015.9308369751243
-105.56236111111852,39.65097222252792,2992.6845703125,2992.6845703125
-105.7251388890476,39.65041666697234,3538.9453125,3537.3639335120974
-105.72458333349152,39.65041666697234,3518.030029296875,3501.541534988481
-105.72402777793546,39.65041666697234,3494.745361328125,3472.4439927530293
-105.72319444460135,39.65041666697234,3467.0263671875,3439.914006806593
-105.72263888904527,39.65041666697234,3452.51318359375,3424.6430490268804
-105.72208333348921,39.65041666697234,3438.125244140625,3413.708502525133
-105.72152777793313,39.65041666697234,3419.257080078125,3406.427954440868
-105.72097222237706,39.65041666697234,3413.104736328125,3402.1189919144776
-105.720416666821,39.65041666697234,3413.104736328125,3400.0992020860544
-105.71958333348688,39.65041666697234,3413.104736328125,3399.8689380208534
-105.7190277779308,39.65041666697234,3413.34521484375,3400.5865236750105
-105.71847222237474,39.65041666697234,3411.050537109375,3401.204837017332
-105.71791666681867,39.65041666697234,3399.632080078125,3401.041465187923
-105.71736111126259,39.65041666697234,3391.765625,3399.4139953268273
-105.71680555570651,39.65041666697234,3388.86865234375,3395.647507018241
-105.71597222237241,39.65041666697234,3402.221923828125,3384.941073816901
-105.71541666681634,39.65041666697234,3411.3984375,3373.9541110812725
-105.71486111126026,39.65041666697234,3400.21484375,3359.5111043994725
-105.7143055557042,39.65041666697234,3360.798828125,3341.289278230492
-105.71375000014812,39.65041666697234,3317.73291015625,3318.965857031878
-105.71291666681401,39.65041666697234,3257.57958984375,3277.1300973798666
-105.71236111125795,39.65041666697234,3228.452392578125,3244.3348380073435
-105.71180555570187,39.65041666697234,3204.0341796875,3209.615540450037
-105.7112500001458,39.65041666697234,3179.08056640625,3174.854276660971
-105.71069444458973,39.65041666697234,3144.410888671875,3141.9331185931746
-105.71013888903366,39.65041666697234,3114.81103515625,3112.734138197147
-105.70930555569954,39.65041666697234,3079.818603515625,3080.031783134801
-105.70875000014348,39.65041666697234,3063.860107421875,3067.9491441241917
-105.7081944445874,39.65041666697234,3059.62451171875,3063.636929094336
-105.70763888903133,39.65041666697234,3060.027099609375,3066.438204473597
-105.70708333347527,39.65041666697234,3060.044677734375,3075.696036689608
-105.70625000014115,39.65041666697234,3075.802734375,3100.251786894519
-105.70569444458508,39.65041666697234,3108.737548828125,3122.7769268256557
-105.70513888902902,39.65041666697234,3144.2333984375,3149.4511733269455
-105.70458333347294,39.65041666697234,3181.6611328125,3179.421206491423
-105.70402777791686,39.65041666697234,3220.351806640625,3211.6455028378177
-105.70347222236079,39.65041666697234,3257.69287109375,3245.0743561214795
-105.70263888902669,39.65041666697234,3312.54296875,3295.17994789333
-105.70208333347061,39.65041666697234,3347.11181640625,3327.0277286998526
-105.70152777791454,39.65041666697234,3390.208984375,3356.4060945873844
-105.70097222235847,39.65041666697234,3412.234619140625,3382.3095247796145
-105.7004166668024,39.65041666697234,3417.10546875,3404.7487642879328
-105.69986111124632,39.65041666697234,3427.005126953125,3424.7508239074277
-105.69902777791222,39.65041666697234,3451.10205078125,3452.5274428737853
-105.69847222235614,39.65041666697234,3471.9482421875,3471.123036429456
-105.69791666680007,39.65041666697234,3494.075927734375,3491.030637022882
-105.697361111244,39.65041666697234,3517.46484375,3513.3214409181955
-105.69680555568793,39.65041666697234,3539.429443359375,3538.692940026173
-105.69597222235382,39.65041666697234,3577.87646484375,3580.6655600452773
-105.69541666679775,39.65041666697234,3605.843505859375,3609.5498024077774
-105.69486111124168,39.65041666697234,3635.142822265625,3637.789839808035
-105.6943055556856,39.65041666697234,3663.22607421875,3664.2146423795366
-105.69375000012954,39.65041666697234,3692.975341796875,3687.653180255952
-105.69319444457346,39.65041666697234,3721.155517578125,3706.9636427843134
-105.69236111123935,39.65041666697234,3764.634765625,3727.369762957445
-105.69180555568329,39.65041666697234,3779.632080078125,3735.575834371583
-105.69125000012721,39.65041666697234,3782.431640625,3739.733573163796
-105.69069444457114,39.65041666697234,3775.211181640625,3740.0744716241475
-105.69013888901506,39.65041666697234,3760.971435546875,3736.8300220429696
-105.68930555568096,39.65041666697234,3738.146728515625,3725.747209478678
-105.68875000012488,39.65041666697234,3723.41357421875,3714.6108756275735
-105.68819444456881,39.65041666697234,3707.072998046875,3701.0516591328847
-105.68763888901275,39.65041666697234,3690.800537109375,3685.653294667151
-105.68708333345667,39.65041666697234,3675.474365234375,3668.999516901701
-105.6865277779006,39.65041666697234,3659.96044921875,3651.674060509035
-105.6856944445665,39.65041666697234,3629.766357421875,3625.703398089718
-105.68513888901042,39.65041666697234,3611.647705078125,3609.233845294087
-105.68458333345434,39.65041666697234,3599.17626953125,3593.667209587273
-105.68402777789828,39.65041666697234,3587.4619140625,3578.7064914453517
-105.6834722223422,39.65041666697234,3572.77880859375,3564.035952317806
-105.68291666678613,39.65041666697234,3555.083984375,3549.3398536552654
-105.68208333345203,39.65041666697234,3529.85009765625,3526.5571034561476
-105.68152777789595,39.65041666697234,3514.5908203125,3510.4157498009554
-105.68097222233988,39.65041666697234,3500.3818359375,3493.296806717563
-105.68041666678381,39.65041666697234,3483.021728515625,3475.649810811361
-105.67986111122774,39.65041666697234,3464.732177734375,3458.0773537173086
-105.67902777789362,39.65041666697234,3440.525146484375,3433.176597553332
-105.67847222233756,39.65041666697234,3423.60693359375,3418.4268258980874
-105.67791666678148,39.65041666697234,3409.737060546875,3405.8606637805938
-105.67736111122541,39.65041666697234,3396.788818359375,3396.080702837127
-105.67680555566933,39.65041666697234,3387.01123046875,3389.41479696931
-105.67625000011327,39.65041666697234,3378.637451171875,3385.091849141842
-105.67541666677916,39.65041666697234,3369.736083984375,3380.712710167376
-105.67486111122308,39.65041666697234,3365.7109375,3377.671630323292
-105.67430555566702,39.65041666697234,3362.58056640625,3373.313086825876
-105.67375000011094,39.65041666697234,3358.558349609375,3366.5912449052835
-105.67319444455487,39.65041666697234,3354.928955078125,3356.5030450009103
-105.67236111122077,39.65041666697234,3355.16162109375,3335.321532200336
-105.67180555566469,39.65041666697234,3337.68896484375,3318.594028748725
-105.67125000010861,39.65041666697234,3314.465576171875,3300.9566004996855
-105.67069444455255,39.65041666697234,3288.446533203125,3283.4166227137093
-105.67013888899648,39.65041666697234,3277.7451171875,3266.981470649927
-105.6695833334404,39.65041666697234,3250.885986328125,3252.658519568844
-105.6687500001063,39.65041666697234,3223.923583984375,3236.8084724723394
-105.66819444455022,39.65041666697234,3214.340087890625,3230.2509273327482
-105.66763888899415,39.65041666697234,3209.226806640625,3226.977482368201
-105.66708333343809,39.65041666697234,3207.254638671875,3227.0539471515713
-105.66652777788201,39.65041666697234,3213.924560546875,3230.5461312557786
-105.66597222232593,39.65041666697234,3228.17626953125,3237.5198442537844
-105.66513888899183,39.65041666697234,3259.0595703125,3254.522088598452
-105.66458333343576,39.65041666697234,3268.720703125,3269.5764888320773
-105.66402777787968,39.65041666697234,3276.205322265625,3286.7809482413154
-105.6634722223236,39.65041666697234,3291.478759765625,3305.4203747873767
-105.66291666676754,39.65041666697234,3320.65966796875,3324.7796764309724
-105.66208333343343,39.65041666697234,3350.868408203125,3353.604130871092
-105.66152777787735,39.65041666697234,3367.868408203125,3371.634592590597
-105.66097222232129,39.65041666697234,3383.11279296875,3388.048478104494
-105.66041666676522,39.65041666697234,3398.43701171875,3402.96254953735
-105.65986111120914,39.65041666697234,3411.98193359375,3416.659939844963
-105.65930555565308,39.65041666697234,3422.81103515625,3429.4237819832556
-105.65847222231896,39.65041666697234,3436.613037109375,3447.438495716083
-105.65791666676289,39.65041666697234,3448.4375,3459.107174115736
-105.65736111120682,39.65041666697234,3461.0068359375,3470.8209902785175
-105.65680555565075,39.65041666697234,3475.299072265625,3482.5683712157434
-105.65625000009467,39.65041666697234,3490.421875,3494.0553174067136
-105.65541666676057,39.65041666697234,3514.8076171875,3510.127436373815
-105.6548611112045,39.65041666697234,3530.65283203125,3519.6233253594396
-105.65430555564842,39.65041666697234,3542.951416015625,3527.7868033270265
-105.65375000009236,39.65041666697234,3552.303955078125,3534.3115913416364
-105.65319444453628,39.65041666697234,3555.54638671875,3538.9388605729
-105.6526388889802,39.65041666697234,3550.533203125,3541.5995826062835
-105.6518055556461,39.65041666697234,3551.50537109375,3541.8561871066795
-105.65125000009003,39.65041666697234,3548.92431640625,3539.506136038041
-105.65069444453395,39.65041666697234,3549.319091796875,3535.114013685624
-105.65013888897788,39.65041666697234,3539.510498046875,3528.658241739173
-105.64958333342182,39.65041666697234,3528.36279296875,3520.1172418886754
-105.64902777786574,39.65041666697234,3517.99560546875,3509.5197820662343
-105.64819444453164,39.65041666697234,3502.40673828125,3490.2869225636405
-105.64763888897556,39.65041666697234,3491.36083984375,3475.649630970839
-105.64708333341949,39.65041666697234,3473.486083984375,3459.8872801762627
-105.64652777786341,39.65041666697234,3447.5458984375,3443.28036932642
-105.64597222230735,39.65041666697234,3423.20068359375,3426.1093975682634
-105.64513888897324,39.65041666697234,3394.17236328125,3399.966629405329
-105.64458333341716,39.65041666697234,3373.601318359375,3383.016671712079
-105.6440277778611,39.65041666697234,3354.380615234375,3367.1769416739903
-105.64347222230502,39.65041666697234,3341.308837890625,3353.07420921213
-105.64291666674895,39.65041666697234,3332.2998046875,3341.335244248808
-105.64236111119288,39.65041666697234,3325.585693359375,3332.5868167060935
-105.64152777785877,39.65041666697234,3325.309814453125,3326.4143484300444
-105.6409722223027,39.65041666697234,3325.842041015625,3327.1526432927276
-105.64041666674663,39.65041666697234,3326.92333984375,3331.0488146153207
-105.63986111119056,39.65041666697234,3330.308837890625,3337.3787285286057
-105.63930555563448,39.65041666697234,3337.59033203125,3345.4182511630893
-105.63847222230038,39.65041666697234,3354.024658203125,3359.0990086274423
-105.6379166667443,39.65041666697234,3364.8525390625,3368.2444673861714
-105.63736111118823,39.65041666697234,3373.685546875,3376.7626987315716
-105.63680555563217,39.65041666697234,3380.54248046875,3384.917730836315
-105.63625000007609,39.65041666697234,3386.89453125,3393.171224282155
-105.63569444452001,39.65041666697234,3393.599365234375,3401.9848396502266
